smasvaedi,staerdarflokkur,fjherb,svfnr,framvinda,Fjöldi
26.0,6.0,0.0,0.0,Fullbúið,1.0
26.0,6.0,1.0,0.0,Fullbúið,1.0
26.0,6.0,3.0,0.0,Fullbúið,3.0
26.0,6.0,3.0,0.0,Ófullbúið,2.0
26.0,6.0,4.0,0.0,Ófullbúið,2.0
26.0,6.0,4.0,0.0,Fullbúið,11.0
26.0,6.0,5.0,0.0,Fullbúið,26.0
26.0,6.0,6.0,0.0,Fullbúið,27.0
26.0,6.0,7.0,0.0,Fullbúið,18.0
26.0,6.0,8.0,0.0,Fullbúið,10.0
26.0,6.0,9.0,0.0,Fullbúið,7.0
26.0,6.0,10.0,0.0,Fullbúið,3.0
26.0,6.0,12.0,0.0,Fullbúið,1.0
27.0,1.0,1.0,0.0,Fullbúið,10.0
27.0,1.0,2.0,0.0,Fullbúið,18.0
27.0,1.0,3.0,0.0,Fullbúið,1.0
27.0,2.0,1.0,0.0,Fullbúið,3.0
27.0,2.0,2.0,0.0,Fullbúið,78.0
27.0,2.0,3.0,0.0,Fullbúið,37.0
27.0,2.0,4.0,0.0,Fullbúið,5.0
27.0,3.0,2.0,0.0,Fullbúið,13.0
27.0,3.0,3.0,0.0,Fullbúið,115.0
27.0,3.0,3.0,0.0,Ófullbúið,1.0
27.0,3.0,4.0,0.0,Fullbúið,55.0
27.0,3.0,5.0,0.0,Fullbúið,7.0
27.0,4.0,2.0,0.0,Fullbúið,5.0
27.0,4.0,3.0,0.0,Fullbúið,36.0
27.0,4.0,4.0,0.0,Fullbúið,69.0
27.0,4.0,5.0,0.0,Fullbúið,17.0
27.0,4.0,6.0,0.0,Fullbúið,10.0
27.0,4.0,7.0,0.0,Fullbúið,1.0
27.0,5.0,2.0,0.0,Fullbúið,1.0
27.0,5.0,3.0,0.0,Fullbúið,1.0
27.0,5.0,4.0,0.0,Fullbúið,33.0
27.0,5.0,5.0,0.0,Fullbúið,32.0
27.0,5.0,6.0,0.0,Fullbúið,17.0
27.0,5.0,7.0,0.0,Fullbúið,5.0
27.0,5.0,9.0,0.0,Fullbúið,1.0
27.0,6.0,3.0,0.0,Fullbúið,3.0
27.0,6.0,4.0,0.0,Fullbúið,3.0
27.0,6.0,5.0,0.0,Fullbúið,11.0
27.0,6.0,6.0,0.0,Fullbúið,31.0
27.0,6.0,7.0,0.0,Fullbúið,11.0
27.0,6.0,8.0,0.0,Fullbúið,10.0
27.0,6.0,9.0,0.0,Fullbúið,5.0
27.0,6.0,10.0,0.0,Fullbúið,4.0
27.0,6.0,11.0,0.0,Fullbúið,1.0
28.0,1.0,1.0,0.0,Fullbúið,74.0
28.0,1.0,2.0,0.0,Fullbúið,1.0
28.0,2.0,1.0,0.0,Fullbúið,53.0
28.0,2.0,2.0,0.0,Ófullbúið,15.0
28.0,2.0,2.0,0.0,Fullbúið,374.0
28.0,2.0,3.0,0.0,Fullbúið,8.0
28.0,3.0,0.0,0.0,Fullbúið,1.0
28.0,3.0,1.0,0.0,Fullbúið,5.0
28.0,3.0,2.0,0.0,Ófullbúið,11.0
28.0,3.0,2.0,0.0,Fullbúið,154.0
28.0,3.0,3.0,0.0,Ófullbúið,11.0
28.0,3.0,3.0,0.0,Fullbúið,310.0
28.0,3.0,4.0,0.0,Fullbúið,32.0
28.0,3.0,5.0,0.0,Fullbúið,7.0
28.0,4.0,1.0,0.0,Fullbúið,9.0
28.0,4.0,2.0,0.0,Fullbúið,25.0
28.0,4.0,3.0,0.0,Ófullbúið,1.0
28.0,4.0,3.0,0.0,Fullbúið,159.0
28.0,4.0,4.0,0.0,Ófullbúið,2.0
28.0,4.0,4.0,0.0,Fullbúið,194.0
28.0,4.0,5.0,0.0,Fullbúið,55.0
28.0,4.0,6.0,0.0,Fullbúið,3.0
28.0,5.0,1.0,0.0,Fullbúið,2.0
28.0,5.0,2.0,0.0,Fullbúið,1.0
28.0,5.0,3.0,0.0,Fullbúið,42.0
28.0,5.0,3.0,0.0,Ófullbúið,2.0
28.0,5.0,4.0,0.0,Ófullbúið,1.0
28.0,5.0,4.0,0.0,Fullbúið,120.0
28.0,5.0,5.0,0.0,Fullbúið,42.0
28.0,5.0,6.0,0.0,Fullbúið,7.0
28.0,5.0,7.0,0.0,Fullbúið,2.0
28.0,6.0,3.0,0.0,Fullbúið,3.0
28.0,6.0,4.0,0.0,Ófullbúið,4.0
28.0,6.0,4.0,0.0,Fullbúið,9.0
28.0,6.0,5.0,0.0,Fullbúið,21.0
28.0,6.0,5.0,0.0,Ófullbúið,14.0
28.0,6.0,6.0,0.0,Ófullbúið,2.0
28.0,6.0,6.0,0.0,Fullbúið,30.0
28.0,6.0,7.0,0.0,Fullbúið,33.0
28.0,6.0,8.0,0.0,Fullbúið,23.0
28.0,6.0,9.0,0.0,Fullbúið,14.0
28.0,6.0,10.0,0.0,Fullbúið,11.0
28.0,6.0,11.0,0.0,Fullbúið,5.0
28.0,6.0,22.0,0.0,Fullbúið,1.0
29.0,1.0,2.0,0.0,Fullbúið,11.0
29.0,2.0,2.0,0.0,Fullbúið,50.0
29.0,2.0,3.0,0.0,Fullbúið,1.0
29.0,3.0,2.0,0.0,Fullbúið,1.0
29.0,3.0,3.0,0.0,Fullbúið,38.0
29.0,3.0,4.0,0.0,Fullbúið,79.0
29.0,4.0,2.0,0.0,Fullbúið,3.0
29.0,4.0,3.0,0.0,Fullbúið,10.0
29.0,4.0,4.0,0.0,Fullbúið,16.0
29.0,4.0,5.0,0.0,Fullbúið,8.0
29.0,4.0,6.0,0.0,Fullbúið,12.0
29.0,5.0,0.0,0.0,Fullbúið,1.0
29.0,5.0,4.0,0.0,Fullbúið,16.0
29.0,5.0,5.0,0.0,Fullbúið,4.0
29.0,5.0,6.0,0.0,Fullbúið,20.0
29.0,5.0,7.0,0.0,Fullbúið,1.0
29.0,6.0,0.0,0.0,Fullbúið,18.0
29.0,6.0,4.0,0.0,Fullbúið,5.0
29.0,6.0,5.0,0.0,Fullbúið,34.0
29.0,6.0,6.0,0.0,Fullbúið,68.0
29.0,6.0,7.0,0.0,Fullbúið,65.0
29.0,6.0,8.0,0.0,Fullbúið,12.0
29.0,6.0,9.0,0.0,Fullbúið,3.0
29.0,6.0,10.0,0.0,Fullbúið,1.0
29.0,6.0,16.0,0.0,Fullbúið,1.0
30.0,1.0,0.0,0.0,Fullbúið,1.0
30.0,1.0,2.0,0.0,Fullbúið,9.0
30.0,1.0,3.0,0.0,Fullbúið,6.0
30.0,2.0,2.0,0.0,Fullbúið,97.0
30.0,2.0,3.0,0.0,Fullbúið,23.0
30.0,3.0,2.0,0.0,Fullbúið,13.0
30.0,3.0,3.0,0.0,Fullbúið,117.0
30.0,3.0,4.0,0.0,Fullbúið,39.0
30.0,3.0,5.0,0.0,Fullbúið,9.0
30.0,4.0,3.0,0.0,Fullbúið,11.0
30.0,4.0,4.0,0.0,Fullbúið,58.0
30.0,4.0,5.0,0.0,Fullbúið,25.0
30.0,4.0,6.0,0.0,Fullbúið,16.0
30.0,4.0,7.0,0.0,Fullbúið,4.0
30.0,5.0,3.0,0.0,Fullbúið,3.0
30.0,5.0,4.0,0.0,Fullbúið,13.0
30.0,5.0,5.0,0.0,Fullbúið,26.0
30.0,5.0,6.0,0.0,Fullbúið,41.0
30.0,5.0,7.0,0.0,Fullbúið,22.0
30.0,5.0,8.0,0.0,Fullbúið,10.0
30.0,5.0,9.0,0.0,Fullbúið,3.0
30.0,6.0,3.0,0.0,Fullbúið,1.0
30.0,6.0,4.0,0.0,Fullbúið,1.0
30.0,6.0,5.0,0.0,Fullbúið,10.0
30.0,6.0,6.0,0.0,Fullbúið,15.0
30.0,6.0,7.0,0.0,Fullbúið,19.0
30.0,6.0,8.0,0.0,Fullbúið,22.0
30.0,6.0,9.0,0.0,Fullbúið,9.0
30.0,6.0,10.0,0.0,Fullbúið,3.0
31.0,1.0,1.0,0.0,Fullbúið,7.0
31.0,1.0,2.0,0.0,Fullbúið,7.0
31.0,1.0,3.0,0.0,Fullbúið,1.0
31.0,2.0,1.0,0.0,Fullbúið,6.0
31.0,2.0,2.0,0.0,Fullbúið,50.0
31.0,2.0,3.0,0.0,Fullbúið,38.0
31.0,2.0,4.0,0.0,Fullbúið,2.0
31.0,2.0,21.0,0.0,Fullbúið,1.0
31.0,3.0,0.0,0.0,Fullbúið,1.0
31.0,3.0,2.0,0.0,Fullbúið,55.0
31.0,3.0,3.0,0.0,Fullbúið,121.0
31.0,3.0,4.0,0.0,Fullbúið,28.0
31.0,3.0,5.0,0.0,Fullbúið,3.0
31.0,4.0,0.0,0.0,Fullbúið,1.0
31.0,4.0,2.0,0.0,Fullbúið,3.0
31.0,4.0,3.0,0.0,Fullbúið,36.0
31.0,4.0,4.0,0.0,Fullbúið,152.0
31.0,4.0,5.0,0.0,Fullbúið,20.0
31.0,4.0,6.0,0.0,Fullbúið,10.0
31.0,5.0,3.0,0.0,Fullbúið,16.0
31.0,5.0,4.0,0.0,Fullbúið,26.0
31.0,5.0,5.0,0.0,Fullbúið,63.0
31.0,5.0,6.0,0.0,Fullbúið,20.0
31.0,5.0,7.0,0.0,Fullbúið,8.0
31.0,5.0,8.0,0.0,Fullbúið,2.0
31.0,5.0,9.0,0.0,Fullbúið,2.0
31.0,6.0,3.0,0.0,Fullbúið,2.0
31.0,6.0,4.0,0.0,Fullbúið,9.0
31.0,6.0,5.0,0.0,Fullbúið,40.0
31.0,6.0,6.0,0.0,Fullbúið,50.0
31.0,6.0,7.0,0.0,Fullbúið,36.0
31.0,6.0,8.0,0.0,Fullbúið,23.0
31.0,6.0,9.0,0.0,Fullbúið,14.0
31.0,6.0,10.0,0.0,Fullbúið,8.0
31.0,6.0,11.0,0.0,Fullbúið,5.0
31.0,6.0,12.0,0.0,Fullbúið,3.0
31.0,6.0,13.0,0.0,Fullbúið,1.0
31.0,6.0,25.0,0.0,Fullbúið,1.0
32.0,1.0,1.0,0.0,Fullbúið,2.0
32.0,1.0,2.0,0.0,Fullbúið,9.0
32.0,1.0,3.0,0.0,Fullbúið,2.0
32.0,1.0,4.0,0.0,Fullbúið,2.0
32.0,2.0,0.0,0.0,Fullbúið,4.0
32.0,2.0,1.0,0.0,Fullbúið,9.0
32.0,2.0,2.0,0.0,Fullbúið,82.0
32.0,2.0,3.0,0.0,Fullbúið,55.0
32.0,2.0,4.0,0.0,Fullbúið,7.0
32.0,2.0,5.0,0.0,Fullbúið,1.0
32.0,3.0,1.0,0.0,Fullbúið,1.0
32.0,3.0,2.0,0.0,Fullbúið,27.0
32.0,3.0,3.0,0.0,Fullbúið,43.0
32.0,3.0,4.0,0.0,Fullbúið,52.0
32.0,3.0,5.0,0.0,Fullbúið,6.0
32.0,3.0,6.0,0.0,Fullbúið,1.0
32.0,4.0,2.0,0.0,Fullbúið,4.0
32.0,4.0,3.0,0.0,Fullbúið,31.0
32.0,4.0,4.0,0.0,Fullbúið,93.0
32.0,4.0,5.0,0.0,Fullbúið,54.0
32.0,4.0,6.0,0.0,Fullbúið,14.0
32.0,4.0,7.0,0.0,Fullbúið,7.0
32.0,4.0,8.0,0.0,Fullbúið,3.0
32.0,5.0,2.0,0.0,Fullbúið,1.0
32.0,5.0,3.0,0.0,Fullbúið,7.0
32.0,5.0,4.0,0.0,Fullbúið,68.0
32.0,5.0,5.0,0.0,Fullbúið,72.0
32.0,5.0,6.0,0.0,Fullbúið,44.0
32.0,5.0,7.0,0.0,Fullbúið,31.0
32.0,5.0,8.0,0.0,Fullbúið,13.0
32.0,5.0,9.0,0.0,Fullbúið,1.0
32.0,5.0,10.0,0.0,Fullbúið,1.0
32.0,6.0,2.0,0.0,Fullbúið,1.0
32.0,6.0,3.0,0.0,Fullbúið,1.0
32.0,6.0,4.0,0.0,Fullbúið,7.0
32.0,6.0,5.0,0.0,Fullbúið,21.0
32.0,6.0,6.0,0.0,Fullbúið,33.0
32.0,6.0,7.0,0.0,Fullbúið,42.0
32.0,6.0,8.0,0.0,Fullbúið,36.0
32.0,6.0,9.0,0.0,Fullbúið,40.0
32.0,6.0,10.0,0.0,Fullbúið,17.0
32.0,6.0,11.0,0.0,Fullbúið,6.0
32.0,6.0,12.0,0.0,Fullbúið,2.0
32.0,6.0,13.0,0.0,Fullbúið,2.0
33.0,1.0,1.0,0.0,Fullbúið,2.0
33.0,1.0,2.0,0.0,Fullbúið,4.0
33.0,2.0,0.0,0.0,Fullbúið,3.0
33.0,2.0,1.0,0.0,Fullbúið,1.0
33.0,2.0,2.0,0.0,Fullbúið,86.0
33.0,2.0,3.0,0.0,Fullbúið,15.0
33.0,3.0,1.0,0.0,Fullbúið,1.0
33.0,3.0,2.0,0.0,Fullbúið,17.0
33.0,3.0,3.0,0.0,Fullbúið,131.0
33.0,3.0,4.0,0.0,Fullbúið,6.0
33.0,3.0,5.0,0.0,Fullbúið,1.0
33.0,4.0,2.0,0.0,Fullbúið,1.0
33.0,4.0,3.0,0.0,Fullbúið,68.0
33.0,4.0,4.0,0.0,Fullbúið,97.0
33.0,4.0,5.0,0.0,Fullbúið,38.0
33.0,5.0,2.0,0.0,Fullbúið,1.0
33.0,5.0,3.0,0.0,Fullbúið,2.0
33.0,5.0,4.0,0.0,Fullbúið,27.0
33.0,5.0,5.0,0.0,Fullbúið,36.0
33.0,5.0,6.0,0.0,Fullbúið,12.0
33.0,6.0,4.0,0.0,Fullbúið,5.0
33.0,6.0,5.0,0.0,Fullbúið,2.0
33.0,6.0,6.0,0.0,Fullbúið,2.0
33.0,6.0,7.0,0.0,Fullbúið,3.0
33.0,6.0,8.0,0.0,Fullbúið,2.0
33.0,6.0,11.0,0.0,Fullbúið,1.0
34.0,1.0,1.0,0.0,Fullbúið,9.0
34.0,1.0,1.0,0.0,Ófullbúið,1.0
34.0,1.0,2.0,0.0,Fullbúið,1.0
34.0,2.0,1.0,0.0,Fullbúið,17.0
34.0,2.0,2.0,0.0,Fullbúið,86.0
34.0,2.0,2.0,0.0,Ófullbúið,28.0
34.0,2.0,3.0,0.0,Ófullbúið,2.0
34.0,2.0,3.0,0.0,Fullbúið,9.0
34.0,3.0,2.0,0.0,Fullbúið,30.0
34.0,3.0,2.0,0.0,Ófullbúið,4.0
34.0,3.0,3.0,0.0,Ófullbúið,22.0
34.0,3.0,3.0,0.0,Fullbúið,151.0
34.0,3.0,4.0,0.0,Fullbúið,19.0
34.0,4.0,3.0,0.0,Ófullbúið,8.0
34.0,4.0,3.0,0.0,Fullbúið,18.0
34.0,4.0,4.0,0.0,Fullbúið,135.0
34.0,4.0,5.0,0.0,Fullbúið,110.0
34.0,4.0,6.0,0.0,Fullbúið,4.0
34.0,4.0,7.0,0.0,Fullbúið,1.0
34.0,5.0,2.0,0.0,Ófullbúið,1.0
34.0,5.0,3.0,0.0,Fullbúið,9.0
34.0,5.0,4.0,0.0,Fullbúið,54.0
34.0,5.0,5.0,0.0,Fullbúið,46.0
34.0,5.0,6.0,0.0,Fullbúið,27.0
34.0,5.0,7.0,0.0,Fullbúið,10.0
34.0,6.0,2.0,0.0,Fullbúið,1.0
34.0,6.0,3.0,0.0,Ófullbúið,2.0
34.0,6.0,5.0,0.0,Fullbúið,3.0
34.0,6.0,6.0,0.0,Fullbúið,20.0
34.0,6.0,7.0,0.0,Fullbúið,12.0
34.0,6.0,8.0,0.0,Fullbúið,9.0
34.0,6.0,9.0,0.0,Fullbúið,5.0
34.0,6.0,10.0,0.0,Fullbúið,1.0
34.0,6.0,11.0,0.0,Fullbúið,1.0
35.0,1.0,2.0,0.0,Fullbúið,7.0
35.0,2.0,2.0,0.0,Fullbúið,196.0
35.0,2.0,3.0,0.0,Fullbúið,2.0
35.0,2.0,4.0,0.0,Fullbúið,8.0
35.0,3.0,2.0,0.0,Fullbúið,28.0
35.0,3.0,3.0,0.0,Fullbúið,184.0
35.0,3.0,4.0,0.0,Fullbúið,74.0
35.0,3.0,5.0,0.0,Fullbúið,1.0
35.0,3.0,7.0,0.0,Fullbúið,1.0
35.0,4.0,3.0,0.0,Fullbúið,4.0
35.0,4.0,4.0,0.0,Fullbúið,50.0
35.0,4.0,5.0,0.0,Fullbúið,60.0
35.0,4.0,6.0,0.0,Fullbúið,1.0
35.0,5.0,3.0,0.0,Fullbúið,1.0
35.0,5.0,4.0,0.0,Fullbúið,7.0
35.0,5.0,5.0,0.0,Fullbúið,26.0
35.0,5.0,6.0,0.0,Fullbúið,32.0
35.0,5.0,7.0,0.0,Fullbúið,1.0
35.0,6.0,4.0,0.0,Fullbúið,1.0
35.0,6.0,5.0,0.0,Fullbúið,1.0
35.0,6.0,6.0,0.0,Fullbúið,9.0
35.0,6.0,7.0,0.0,Fullbúið,20.0
35.0,6.0,8.0,0.0,Fullbúið,10.0
35.0,6.0,9.0,0.0,Fullbúið,3.0
35.0,6.0,11.0,0.0,Fullbúið,2.0
36.0,1.0,0.0,0.0,Fullbúið,2.0
36.0,1.0,2.0,0.0,Fullbúið,5.0
36.0,2.0,0.0,0.0,Fullbúið,1.0
36.0,2.0,1.0,0.0,Fullbúið,1.0
36.0,2.0,2.0,0.0,Fullbúið,72.0
36.0,3.0,2.0,0.0,Fullbúið,32.0
36.0,3.0,3.0,0.0,Fullbúið,110.0
36.0,3.0,4.0,0.0,Fullbúið,26.0
36.0,4.0,3.0,0.0,Fullbúið,15.0
36.0,4.0,4.0,0.0,Fullbúið,78.0
36.0,4.0,5.0,0.0,Fullbúið,10.0
36.0,5.0,4.0,0.0,Fullbúið,2.0
36.0,5.0,5.0,0.0,Fullbúið,8.0
36.0,5.0,6.0,0.0,Fullbúið,6.0
36.0,5.0,7.0,0.0,Fullbúið,3.0
36.0,6.0,4.0,0.0,Fullbúið,2.0
36.0,6.0,5.0,0.0,Fullbúið,5.0
36.0,6.0,6.0,0.0,Fullbúið,27.0
36.0,6.0,7.0,0.0,Fullbúið,54.0
36.0,6.0,8.0,0.0,Fullbúið,13.0
36.0,6.0,9.0,0.0,Fullbúið,7.0
36.0,6.0,11.0,0.0,Fullbúið,1.0
37.0,1.0,1.0,0.0,Fullbúið,2.0
37.0,2.0,2.0,0.0,Fullbúið,180.0
37.0,2.0,2.0,0.0,Ófullbúið,3.0
37.0,2.0,3.0,0.0,Fullbúið,3.0
37.0,3.0,2.0,0.0,Ófullbúið,6.0
37.0,3.0,2.0,0.0,Fullbúið,5.0
37.0,3.0,3.0,0.0,Ófullbúið,3.0
37.0,3.0,3.0,0.0,Fullbúið,274.0
37.0,4.0,4.0,0.0,Fullbúið,265.0
37.0,4.0,5.0,0.0,Fullbúið,12.0
37.0,5.0,4.0,0.0,Fullbúið,4.0
37.0,5.0,4.0,0.0,Ófullbúið,2.0
37.0,5.0,5.0,0.0,Fullbúið,58.0
37.0,5.0,6.0,0.0,Fullbúið,22.0
37.0,5.0,7.0,0.0,Fullbúið,5.0
37.0,6.0,5.0,0.0,Fullbúið,1.0
37.0,6.0,6.0,0.0,Fullbúið,1.0
37.0,6.0,7.0,0.0,Fullbúið,2.0
37.0,6.0,8.0,0.0,Fullbúið,4.0
37.0,6.0,9.0,0.0,Fullbúið,1.0
37.0,6.0,10.0,0.0,Fullbúið,4.0
38.0,1.0,0.0,0.0,Fullbúið,1.0
38.0,1.0,1.0,0.0,Fullbúið,4.0
38.0,1.0,2.0,0.0,Fullbúið,2.0
38.0,2.0,1.0,0.0,Fullbúið,1.0
38.0,2.0,2.0,0.0,Fullbúið,84.0
38.0,2.0,3.0,0.0,Fullbúið,12.0
38.0,2.0,4.0,0.0,Fullbúið,2.0
38.0,3.0,1.0,0.0,Fullbúið,1.0
38.0,3.0,2.0,0.0,Fullbúið,75.0
38.0,3.0,3.0,0.0,Fullbúið,230.0
38.0,3.0,4.0,0.0,Fullbúið,120.0
38.0,3.0,5.0,0.0,Fullbúið,11.0
38.0,4.0,2.0,0.0,Fullbúið,3.0
38.0,4.0,3.0,0.0,Fullbúið,41.0
38.0,4.0,4.0,0.0,Fullbúið,236.0
38.0,4.0,5.0,0.0,Fullbúið,67.0
38.0,4.0,6.0,0.0,Fullbúið,5.0
38.0,4.0,7.0,0.0,Fullbúið,1.0
38.0,5.0,3.0,0.0,Fullbúið,2.0
38.0,5.0,4.0,0.0,Fullbúið,4.0
38.0,5.0,5.0,0.0,Fullbúið,19.0
38.0,5.0,6.0,0.0,Fullbúið,18.0
38.0,5.0,7.0,0.0,Fullbúið,2.0
38.0,6.0,4.0,0.0,Fullbúið,1.0
38.0,6.0,5.0,0.0,Fullbúið,6.0
38.0,6.0,6.0,0.0,Fullbúið,17.0
38.0,6.0,7.0,0.0,Fullbúið,20.0
38.0,6.0,8.0,0.0,Fullbúið,17.0
38.0,6.0,9.0,0.0,Fullbúið,7.0
38.0,6.0,10.0,0.0,Fullbúið,7.0
38.0,6.0,11.0,0.0,Fullbúið,4.0
38.0,6.0,12.0,0.0,Fullbúið,2.0
38.0,6.0,13.0,0.0,Fullbúið,1.0
39.0,1.0,0.0,0.0,Fullbúið,6.0
39.0,1.0,1.0,0.0,Fullbúið,25.0
39.0,1.0,2.0,0.0,Fullbúið,2.0
39.0,2.0,0.0,0.0,Fullbúið,1.0
39.0,2.0,1.0,0.0,Fullbúið,3.0
39.0,2.0,2.0,0.0,Fullbúið,50.0
39.0,2.0,3.0,0.0,Fullbúið,1.0
39.0,3.0,0.0,0.0,Fullbúið,1.0
39.0,3.0,1.0,0.0,Fullbúið,14.0
39.0,3.0,2.0,0.0,Fullbúið,78.0
39.0,3.0,3.0,0.0,Fullbúið,108.0
39.0,3.0,4.0,0.0,Fullbúið,28.0
39.0,3.0,5.0,0.0,Fullbúið,1.0
39.0,4.0,2.0,0.0,Fullbúið,1.0
39.0,4.0,3.0,0.0,Fullbúið,14.0
39.0,4.0,4.0,0.0,Fullbúið,16.0
39.0,4.0,5.0,0.0,Fullbúið,7.0
39.0,5.0,4.0,0.0,Fullbúið,3.0
39.0,5.0,5.0,0.0,Fullbúið,48.0
39.0,5.0,6.0,0.0,Fullbúið,72.0
39.0,5.0,7.0,0.0,Fullbúið,8.0
39.0,6.0,3.0,0.0,Fullbúið,1.0
39.0,6.0,4.0,0.0,Fullbúið,1.0
39.0,6.0,5.0,0.0,Fullbúið,15.0
39.0,6.0,6.0,0.0,Fullbúið,17.0
39.0,6.0,7.0,0.0,Fullbúið,27.0
39.0,6.0,8.0,0.0,Fullbúið,13.0
39.0,6.0,9.0,0.0,Fullbúið,5.0
40.0,1.0,2.0,0.0,Fullbúið,25.0
40.0,2.0,1.0,0.0,Fullbúið,2.0
40.0,2.0,2.0,0.0,Fullbúið,211.0
40.0,2.0,3.0,0.0,Fullbúið,20.0
40.0,2.0,4.0,0.0,Fullbúið,12.0
40.0,3.0,2.0,0.0,Fullbúið,24.0
40.0,3.0,3.0,0.0,Fullbúið,175.0
40.0,3.0,4.0,0.0,Fullbúið,17.0
40.0,3.0,5.0,0.0,Fullbúið,1.0
40.0,3.0,11.0,0.0,Fullbúið,1.0
40.0,4.0,2.0,0.0,Fullbúið,13.0
40.0,4.0,3.0,0.0,Fullbúið,11.0
40.0,4.0,4.0,0.0,Fullbúið,197.0
40.0,4.0,5.0,0.0,Fullbúið,37.0
40.0,4.0,6.0,0.0,Fullbúið,3.0
40.0,5.0,2.0,0.0,Fullbúið,1.0
40.0,5.0,4.0,0.0,Fullbúið,15.0
40.0,5.0,5.0,0.0,Fullbúið,76.0
40.0,5.0,6.0,0.0,Fullbúið,8.0
40.0,5.0,7.0,0.0,Fullbúið,1.0
40.0,5.0,8.0,0.0,Fullbúið,1.0
40.0,6.0,2.0,0.0,Fullbúið,1.0
40.0,6.0,3.0,0.0,Fullbúið,1.0
40.0,6.0,4.0,0.0,Fullbúið,3.0
40.0,6.0,5.0,0.0,Fullbúið,13.0
40.0,6.0,6.0,0.0,Fullbúið,29.0
40.0,6.0,7.0,0.0,Fullbúið,25.0
40.0,6.0,8.0,0.0,Fullbúið,14.0
40.0,6.0,9.0,0.0,Fullbúið,8.0
40.0,6.0,10.0,0.0,Fullbúið,1.0
41.0,1.0,0.0,0.0,Fullbúið,1.0
41.0,1.0,1.0,0.0,Fullbúið,3.0
41.0,1.0,2.0,0.0,Fullbúið,7.0
41.0,2.0,0.0,0.0,Fullbúið,1.0
41.0,2.0,1.0,0.0,Fullbúið,2.0
41.0,2.0,2.0,0.0,Fullbúið,148.0
41.0,2.0,3.0,0.0,Fullbúið,13.0
41.0,2.0,5.0,0.0,Fullbúið,2.0
41.0,3.0,0.0,0.0,Fullbúið,1.0
41.0,3.0,2.0,0.0,Fullbúið,72.0
41.0,3.0,3.0,0.0,Fullbúið,194.0
41.0,3.0,4.0,0.0,Fullbúið,49.0
41.0,3.0,5.0,0.0,Fullbúið,1.0
41.0,3.0,6.0,0.0,Fullbúið,1.0
41.0,4.0,2.0,0.0,Fullbúið,1.0
41.0,4.0,3.0,0.0,Fullbúið,18.0
41.0,4.0,4.0,0.0,Fullbúið,35.0
41.0,4.0,5.0,0.0,Fullbúið,21.0
41.0,4.0,6.0,0.0,Fullbúið,2.0
41.0,5.0,3.0,0.0,Fullbúið,2.0
41.0,5.0,4.0,0.0,Fullbúið,12.0
41.0,5.0,5.0,0.0,Fullbúið,33.0
41.0,5.0,6.0,0.0,Fullbúið,11.0
41.0,5.0,7.0,0.0,Fullbúið,1.0
41.0,6.0,3.0,0.0,Fullbúið,1.0
41.0,6.0,5.0,0.0,Fullbúið,7.0
41.0,6.0,6.0,0.0,Fullbúið,12.0
41.0,6.0,7.0,0.0,Fullbúið,13.0
41.0,6.0,8.0,0.0,Fullbúið,7.0
41.0,6.0,9.0,0.0,Fullbúið,13.0
41.0,6.0,10.0,0.0,Fullbúið,7.0
41.0,6.0,11.0,0.0,Fullbúið,3.0
41.0,6.0,12.0,0.0,Fullbúið,2.0
42.0,1.0,0.0,0.0,Fullbúið,1.0
42.0,1.0,1.0,0.0,Fullbúið,28.0
42.0,1.0,3.0,0.0,Fullbúið,6.0
42.0,2.0,2.0,0.0,Fullbúið,53.0
42.0,2.0,3.0,0.0,Fullbúið,15.0
42.0,3.0,2.0,0.0,Fullbúið,7.0
42.0,3.0,3.0,0.0,Fullbúið,117.0
42.0,3.0,4.0,0.0,Fullbúið,12.0
42.0,4.0,2.0,0.0,Fullbúið,4.0
42.0,4.0,3.0,0.0,Fullbúið,29.0
42.0,4.0,4.0,0.0,Fullbúið,98.0
42.0,4.0,5.0,0.0,Fullbúið,5.0
42.0,5.0,2.0,0.0,Fullbúið,1.0
42.0,5.0,3.0,0.0,Fullbúið,3.0
42.0,5.0,4.0,0.0,Fullbúið,9.0
42.0,5.0,5.0,0.0,Fullbúið,18.0
42.0,5.0,6.0,0.0,Fullbúið,19.0
42.0,5.0,7.0,0.0,Fullbúið,12.0
42.0,6.0,2.0,0.0,Fullbúið,1.0
42.0,6.0,3.0,0.0,Fullbúið,2.0
42.0,6.0,4.0,0.0,Fullbúið,6.0
42.0,6.0,5.0,0.0,Fullbúið,27.0
42.0,6.0,6.0,0.0,Fullbúið,67.0
42.0,6.0,7.0,0.0,Fullbúið,80.0
42.0,6.0,8.0,0.0,Fullbúið,62.0
42.0,6.0,9.0,0.0,Fullbúið,39.0
42.0,6.0,10.0,0.0,Fullbúið,22.0
42.0,6.0,11.0,0.0,Fullbúið,9.0
42.0,6.0,12.0,0.0,Fullbúið,1.0
42.0,6.0,13.0,0.0,Fullbúið,1.0
43.0,1.0,0.0,0.0,Fullbúið,1.0
43.0,1.0,1.0,0.0,Fullbúið,24.0
43.0,1.0,2.0,0.0,Fullbúið,2.0
43.0,1.0,3.0,0.0,Fullbúið,1.0
43.0,1.0,5.0,0.0,Fullbúið,1.0
43.0,2.0,0.0,0.0,Fullbúið,1.0
43.0,2.0,1.0,0.0,Fullbúið,3.0
